node_id,donors_cm3,acceptors_cm3
345,1.9887506531247679e+20,1.5000000000000023e+18
346,1.970125369424857e+20,1.5000000000000023e+18
347,1.9701253704468234e+20,1.5000000000000023e+18
348,1.94285978107761e+20,1.5000000000000023e+18
349,1.9428597820984925e+20,1.5000000000000023e+18
350,1.8639696893264763e+20,1.5000000000000023e+18
351,1.8639696903441288e+20,1.5000000000000023e+18
352,1.7561940376446006e+20,1.5000000000000023e+18
353,1.7561940386576312e+20,1.5000000000000023e+18
354,0,1.5000000000000023e+18
355,0,1.5000000000000023e+18
356,0,1.5000000000000023e+18
357,0,1.5000000000000023e+18
358,4.8814684484776352e-15,1.5000000000000023e+18
359,4.8458118046825918e-15,1.5000000000000023e+18
360,0,1.5000000000000023e+18
361,0,1.5000000000000023e+18
362,4.7554653264005373e-15,1.5000000000000023e+18
363,0,1.5000000000000023e+18
364,0,1.5000000000000023e+18
365,4.5042664239439093e-15,1.5000000000000023e+18
366,0,1.5000000000000023e+18
367,0,1.5000000000000023e+18
368,0,1.5000000000000023e+18
369,0,1.5000000000000023e+18
370,4.1727908300411118e-15,1.5000000000000023e+18
371,3.7809476377673253e-15,1.5000000000000023e+18
372,0,1.5000000000000023e+18
373,0,1.5000000000000023e+18
374,0,1.5000000000000023e+18
375,0,1.5000000000000023e+18
376,3.3507792289752663e-15,1.5000000000000023e+18
377,2.9044355909316454e-15,1.5000000000000023e+18
378,0,1.5000000000000023e+18
379,0,1.5000000000000023e+18
380,0,1.5000000000000023e+18
381,0,1.5000000000000023e+18
382,2.4623417340378885e-15,1.5000000000000023e+18
383,2.0417638032192451e-15,1.5000000000000023e+18
384,28569171.698521782,1.5000000000000023e+18
385,25959948.772879131,1.5000000000000023e+18
386,20301353.30682895,1.5000000000000023e+18
387,9990851.0131809078,1.5000000000000023e+18
388,3680105.0154736326,1.5000000000000023e+18
389,1014607.7537926394,1.5000000000000023e+18
390,1857940348445422.8,1.5000000000000023e+18
391,1688254625569140.5,1.5000000000000023e+18
392,1320258908267725,1.5000000000000023e+18
393,649735505410408,1.5000000000000023e+18
394,6.4861321821833843e+17,1.5000000000000023e+18
395,5.8937536222765478e+17,1.5000000000000023e+18
396,2.791672512708678e+19,1.5000000000000023e+18
397,2.5367090157647745e+19,1.5000000000000023e+18
398,4.6090682087262611e+17,1.5000000000000023e+18
