inner_voltage_V,outer_voltage_V,drain_total_current_A_per_um,phi_electron,phi_hole,integrated_avalanche_generation_per_s_um,avalanche_current_A_per_um
0.0,0.0,7.59439911107942e-22,0.158774822095936,0.0505739644342972,,
0.0,0.0,1.20531353801149e-20,0.158774822095775,0.0505739644342217,,
0.01,0.01,-3.79092837682257e-21,0.158043129027288,0.0502934753905112,,
0.02328,0.02328,7.03043402790565e-21,0.157124075655963,0.0499394337215617,,
0.0420048,0.0420048,-1.89141650174808e-21,0.155911480602925,0.0494702224166504,,
0.0678949568,0.0678949568,8.94045080923358e-22,0.154360527756254,0.0488681245147443,,
0.103692413602133,0.103692413602133,-6.09138688724638e-22,0.15239899204995,0.0481054169471447,,
0.153188363873883,0.153188363873883,6.48629506154886e-22,0.149955365012746,0.0471526003719641,,
0.221624764449622,0.221624764449622,-3.93933654551085e-23,0.147218196315747,0.045998809206391,,
0.316249494312344,0.316249494312344,-1.06966757880589e-25,0.145832039097366,0.0448715832215879,,
0.447083954135868,0.447083954135868,1.71971888227916e-26,0.150736395958284,0.0455461863396622,,
0.624408258683351,0.624408258683351,-3.1127996141557e-24,0.169127703537037,0.0672989933883159,,
0.864741799446705,0.864741799446705,4.03761764873235e-25,0.217217511472603,0.09464487219477,,
1.19047385836131,1.19047385836131,5.19987985736308e-26,0.273884192046822,0.121646890555041,,
1.63194937554356,1.63194937554356,-1.00803896532154e-27,0.358527657314999,0.191294572545114,,
2.21822886236159,2.21822886236159,1.03598509181814e-29,0.48237730018057,0.334598475454076,,
2.99680802085594,2.99680802085594,-1.64315939730257e-31,0.636400599956435,0.498795326557966,,
4.03076114333644,4.03076114333644,-2.51478328329136e-35,0.84144645507332,0.748913378671068,,
5.40385088999054,5.40385088999054,0.0,1.06511509987279,1.07322344218254,,
7.1897829538053,7.1897829538053,0.0,1.33958022679366,1.54304463334285,,
9.51268525814037,9.51268525814037,0.0,1.63169185145264,2.12473667332843,,
12.0126852581404,12.0126852581404,0.0,1.93198918378315,2.90580531891996,,
14.5126852581404,14.5126852581404,0.0,2.14849909925355,3.55988575404949,,
17.0126852581404,17.0126852581404,0.0,2.2896908791751,5.26369655830604,,
